Qf,Time,X,Y,Alpha,Temp(degC)
560,2.5,0,0.42,0.09389990552,47.62627041
560,2.5,0,0.44,0.09387559287,47.6212142
560,2.5,0,0.46,0.09385155834,47.61621484
560,2.5,0,0.48,0.09382780192,47.61127233
560,2.5,0,0.5,0.09380432362,47.60638667
560,2.5,0,0.52,0.0937811661,47.60155785
560,2.5,0,0.54,0.09375825375,47.59678558
560,2.5,0,0.56,0.09373563304,47.59207006
560,2.5,0,0.58,0.09371329001,47.58741129
560,2.5,0,0.6,0.09369122466,47.58280927
560,2.5,0,0.62,0.09366943699,47.57826399
560,2.5,0,0.64,0.093647927,47.57377546
560,2.5,0,0.66,0.09468172493,47.56934368
560,2.5,0,0.68,0.09360574006,47.56496865
560,2.5,0,0.7,0.09358506312,47.56065037
560,2.5,0,0.72,0.09356466386,47.55638883
560,2.5,0,0.74,0.09354454227,47.55218405
560,2.5,0,0.76,0.09352469837,47.54803601
560,2.5,0,0.78,0.09350513215,47.54394472
560,2.5,0,0.8,0.09348584361,47.53991017
560,2.5,0,0.82,0.09346683275,47.53593238
560,2.5,0,0.84,0.09344809957,47.53201133
560,2.5,0,0.86,0.09342964408,47.52814703
560,2.5,0,0.88,0.09341146626,47.52433948
560,2.5,0,0.9,0.09339356613,47.52058868
560,2.5,0,0.92,0.09337594367,47.51689462
560,2.5,0,0.94,0.0933585989,47.51325732
560,2.5,0,0.96,0.09334153181,47.50967676
560,2.5,0,0.98,0.0933247424,47.50615295
560,2.5,0,1,0.09330823067,47.50268588
560,2.5,0,1.02,0.09329198212,47.49927557
560,2.5,0,1.04,0.09327601047,47.49592187
560,2.5,0,1.06,0.09326032379,47.49262487
560,2.5,0,1.08,0.09324491167,47.48938457
560,2.5,0,1.1,0.09322977411,47.48620097
560,2.5,0,1.12,0.0932149111,47.48307408
560,2.5,0,1.14,0.09320032266,47.48000389
560,2.5,0,1.16,0.09318600876,47.4769904
560,2.5,0,1.18,0.09317196943,47.47403361
560,2.5,0,1.2,0.09315820466,47.47113352
560,2.5,0,1.22,0.09314471444,47.46829014
560,2.5,0,1.24,0.09313149878,47.46550346
560,2.5,0,1.26,0.09311855767,47.46277348
560,2.5,0,1.28,0.09310589113,47.4601002
560,2.5,0,1.3,0.09309349914,47.45748363
560,2.5,0,1.32,0.0930813817,47.45492376
560,2.5,0,1.34,0.09306953883,47.45242058
560,2.5,0,1.36,0.09305797051,47.44997412
560,2.5,0,1.38,0.09304667675,47.44758435
560,2.5,0,1.4,0.0930249129,47.44525128
